cycle,recall,precision,recall_10,precision_10,top_mean_1,top_mean_2,top_mean_3,recall_g,precision_g,recall_10_g,precision_10_g,top_mean_1_g,top_mean_2_g,top_mean_3_g,N_init,N_per_cycle,strategy,dms_index,model_type,tmp_path,noise_level,ablang,use_dropout,logit_mode,Training size
18,0.14576271186440679,0.09555555555555556,0.05452709525412319,0.36,1.4860156933902513,1.4334864646909518,1.4012003570694271,0.20677966101694914,0.10166666666666667,0.05452709525412319,0.36,1.532200948895182,1.4734904483551539,1.4388763207232986,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,450
19,0.15593220338983052,0.0968421052631579,0.05923931336250421,0.3705263157894737,1.4967091248522464,1.4439761337240022,1.4113296183539876,0.22033898305084745,0.10833333333333334,0.05923931336250421,0.3705263157894737,1.5507244127447375,1.4856591124453336,1.4493519197883844,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,475
20,0.17966101694915254,0.106,0.06462470548636823,0.384,1.532200948895182,1.4704959401242805,1.4330884112682378,0.26101694915254237,0.12833333333333333,0.06462470548636823,0.384,1.561935048779668,1.506954886685394,1.4709497866742045,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,500
21,0.21016949152542372,0.1180952380952381,0.07068327162571525,0.4,1.5394764876243232,1.4879226253859357,1.4504149228060725,0.2711864406779661,0.13333333333333333,0.07068327162571525,0.4,1.5468640959929956,1.4960957639106354,1.4623265647393067,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,525
22,0.23389830508474577,0.12545454545454546,0.07741501178054527,0.41818181818181815,1.5468640959929956,1.4953181715253276,1.4595500867936957,0.2711864406779661,0.13333333333333333,0.07741501178054527,0.41818181818181815,1.5468640959929956,1.4960957639106354,1.4617681738695025,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,550
23,0.26440677966101694,0.1356521739130435,0.08212722988892629,0.42434782608695654,1.5468640959929956,1.4960957639106354,1.4612460804619591,0.28135593220338984,0.13833333333333334,0.08212722988892629,0.42434782608695654,1.5468640959929956,1.4960957639106354,1.4617681738695025,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,575
24,0.28135593220338984,0.13833333333333334,0.08751262201279031,0.43333333333333335,1.5468640959929956,1.4960957639106354,1.4617681738695025,,,,,,,,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,600
1,0.0,0.0,0.0010097610232245036,0.06,0.9080517481528286,0.8261528745460787,0.575831663368722,0.12203389830508475,0.06,0.0010097610232245036,0.06,1.5374883101410017,1.4594500836379174,1.40593960705506,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_2.0/dms_2_N-50_ini-1,2.0,True,False,False,50
2,0.03389830508474576,0.1,0.00841467519353753,0.25,1.3807922539520938,1.253351813302661,1.157602558571786,0.06779661016949153,0.03333333333333333,0.00841467519353753,0.25,1.423088196613697,1.3484296024377014,1.3060427385669853,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_2.0/dms_2_N-50_ini-1,2.0,True,False,False,100
3,0.03728813559322034,0.07333333333333333,0.01110737125546954,0.22,1.382995669504282,1.2922719536220562,1.2080895511516032,0.05423728813559322,0.02666666666666667,0.01110737125546954,0.22,1.4110270656795418,1.3328122405178309,1.2822440231726946,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_2.0/dms_2_N-50_ini-1,2.0,True,False,False,150
4,0.04406779661016949,0.065,0.014473241332884551,0.215,1.3973225366725501,1.3111837400285626,1.2402764303776594,0.05423728813559322,0.02666666666666667,0.014473241332884551,0.215,1.4110270656795418,1.334358425423406,1.280159253191685,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_2.0/dms_2_N-50_ini-1,2.0,True,False,False,200
5,0.04406779661016949,0.052,0.01716593739481656,0.204,1.3973225366725501,1.3111837400285626,1.2445729404567694,0.05084745762711865,0.025,0.01716593739481656,0.204,1.3973225366725501,1.3234745803220456,1.2801077798532001,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_2.0/dms_2_N-50_ini-1,2.0,True,False,False,250
6,0.04406779661016949,0.043333333333333335,0.017839111410299563,0.17666666666666667,1.3973225366725501,1.3111837400285626,1.2445729404567694,0.04745762711864407,0.023333333333333334,0.017839111410299563,0.17666666666666667,1.3985331920187118,1.3173284719199154,1.2650441941602422,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_2.0/dms_2_N-50_ini-1,2.0,True,False,False,300
7,0.04406779661016949,0.037142857142857144,0.020531807472231572,0.1742857142857143,1.3973225366725501,1.3111837400285626,1.249007294011085,0.05084745762711865,0.025,0.020531807472231572,0.1742857142857143,1.4110270656795418,1.3311898289482746,1.2810535955747315,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_2.0/dms_2_N-50_ini-1,2.0,True,False,False,350
8,0.04406779661016949,0.0325,0.023561090541905083,0.175,1.3973225366725501,1.3122202142714998,1.257118836911702,0.05084745762711865,0.025,0.023561090541905083,0.175,1.399711011952564,1.3255305686440528,1.2787915266965117,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_2.0/dms_2_N-50_ini-1,2.0,True,False,False,400
9,0.04406779661016949,0.028888888888888888,0.024570851565129587,0.1622222222222222,1.3973225366725501,1.3122202142714998,1.257118836911702,0.05084745762711865,0.025,0.024570851565129587,0.1622222222222222,1.4110270656795418,1.3300836710215171,1.2783823413205644,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_2.0/dms_2_N-50_ini-1,2.0,True,False,False,450
10,0.04406779661016949,0.026,0.026590373611578594,0.158,1.3973225366725501,1.3122202142714998,1.257118836911702,0.04406779661016949,0.021666666666666667,0.026590373611578594,0.158,1.3973225366725501,1.3172553291378575,1.2692672418722248,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_2.0/dms_2_N-50_ini-1,2.0,True,False,False,500
11,0.04406779661016949,0.023636363636363636,0.030292830696735107,0.16363636363636364,1.3973225366725501,1.3172553291378575,1.2692672418722248,0.04745762711864407,0.023333333333333334,0.030292830696735107,0.16363636363636364,1.3973225366725501,1.3204972571303712,1.2728451348545982,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_2.0/dms_2_N-50_ini-1,2.0,True,False,False,550
12,0.04745762711864407,0.023333333333333334,0.03197576573544261,0.15833333333333333,1.3973225366725501,1.3204972571303712,1.2728451348545982,,,,,,,,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_2.0/dms_2_N-50_ini-1,2.0,True,False,False,600
1,0.003389830508474576,0.01,0.0023561090541905083,0.07,1.066232087562193,0.9560182167168929,0.8962777801386238,0.020338983050847456,0.01,0.0023561090541905083,0.07,1.4197435805602543,1.2687959183335225,1.1976736668179129,100,100,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-100_ini-1,0.0,True,False,False,100
2,0.003389830508474576,0.005,0.004712218108381017,0.07,1.0928850676350303,1.0267142505215892,0.9875418142411126,0.06440677966101695,0.03166666666666667,0.004712218108381017,0.07,1.4708417781838734,1.3742806847268247,1.3164998772632228,100,100,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-100_ini-1,0.0,True,False,False,200
3,0.013559322033898305,0.013333333333333334,0.012790306294177045,0.12666666666666668,1.2411550403003546,1.178418541691921,1.1220662773215524,0.13898305084745763,0.06833333333333333,0.012790306294177045,0.12666666666666668,1.579372592402622,1.5021860054069085,1.4490613790627453,100,100,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-100_ini-1,0.0,True,False,False,300
4,0.07796610169491526,0.0575,0.0279367216425446,0.2075,1.502096316914717,1.4109345219172913,1.3539741238945264,0.2,0.09833333333333333,0.0279367216425446,0.2075,1.561935048779668,1.5052836989110463,1.462489639532894,100,100,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-100_ini-1,0.0,True,False,False,400
5,0.15254237288135594,0.09,0.047122181083810166,0.28,1.5590019885772033,1.4906179630217473,1.442545218983193,0.23728813559322035,0.11666666666666667,0.047122181083810166,0.28,1.561935048779668,1.5052836989110463,1.466380513501368,100,100,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-100_ini-1,0.0,True,False,False,500
6,0.23728813559322035,0.11666666666666667,0.06832716257152474,0.3383333333333333,1.561935048779668,1.5052836989110463,1.466380513501368,,,,,,,,100,100,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-100_ini-1,0.0,True,False,False,600
1,0.0,0.0,0.0010097610232245036,0.06,0.9080517481528286,0.8261528745460787,0.575831663368722,0.02711864406779661,0.013333333333333334,0.0010097610232245036,0.06,1.4100933004310678,1.3055172263078907,1.2530951037597902,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_2_N-50_ini-1,0.5,True,False,False,50
2,0.0,0.0,0.003365870077415012,0.1,1.0379627147404737,0.9707840323445996,0.924049266484829,0.023728813559322035,0.011666666666666667,0.003365870077415012,0.1,1.2922627774556896,1.2274389437349966,1.1824269508488272,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_2_N-50_ini-1,0.5,True,False,False,100
3,0.003389830508474576,0.006666666666666667,0.00572197913160552,0.11333333333333333,1.1090798155556367,1.0403407092276429,0.9922842206151147,0.020338983050847456,0.01,0.00572197913160552,0.11333333333333333,1.3818690474708748,1.2493174261339548,1.1892718144959935,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_2_N-50_ini-1,0.5,True,False,False,150
4,0.006779661016949152,0.01,0.007404914170313026,0.11,1.206497578319922,1.107522789755017,1.051886376705508,0.023728813559322035,0.011666666666666667,0.007404914170313026,0.11,1.402600002632889,1.287543430761454,1.2274393236641477,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_2_N-50_ini-1,0.5,True,False,False,200
5,0.013559322033898305,0.016,0.010097610232245036,0.12,1.3411875856890405,1.2101444777333232,1.1380260497684354,0.02711864406779661,0.013333333333333334,0.010097610232245036,0.12,1.4222554283086493,1.292051758092876,1.2240847758204707,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_2_N-50_ini-1,0.5,True,False,False,250
6,0.013559322033898305,0.013333333333333334,0.010770784247728038,0.10666666666666667,1.3411875856890405,1.2102789346588625,1.14064768656404,0.02711864406779661,0.013333333333333334,0.010770784247728038,0.10666666666666667,1.399465809595703,1.2753390430623834,1.2093796636504772,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_2_N-50_ini-1,0.5,True,False,False,300
7,0.013559322033898305,0.011428571428571429,0.012117132278694043,0.10285714285714286,1.3411875856890405,1.2113256300006445,1.1459486251301363,0.023728813559322035,0.011666666666666667,0.012117132278694043,0.10285714285714286,1.3938265762139135,1.2606239838715587,1.1977290253496229,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_2_N-50_ini-1,0.5,True,False,False,350
8,0.01694915254237288,0.0125,0.013126893301918546,0.0975,1.3643402878487778,1.2277985151835364,1.1593307309907517,0.02711864406779661,0.013333333333333334,0.013126893301918546,0.0975,1.399465809595703,1.2734791201221034,1.210477229517185,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_2_N-50_ini-1,0.5,True,False,False,400
9,0.02711864406779661,0.017777777777777778,0.014809828340626052,0.09777777777777778,1.399465809595703,1.266957418639763,1.1955666310036852,0.030508474576271188,0.015,0.014809828340626052,0.09777777777777778,1.4012929392009756,1.280193592928375,1.2168388417522489,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_2_N-50_ini-1,0.5,True,False,False,450
10,0.02711864406779661,0.016,0.01682935038707506,0.1,1.399465809595703,1.2675491371071994,1.199653211992427,0.02711864406779661,0.013333333333333334,0.01682935038707506,0.1,1.399465809595703,1.2783582909996598,1.2163029738506792,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_2_N-50_ini-1,0.5,True,False,False,500
11,0.02711864406779661,0.014545454545454545,0.018512285425782565,0.1,1.399465809595703,1.272024587028387,1.2056241918159547,0.02711864406779661,0.013333333333333334,0.018512285425782565,0.1,1.399465809595703,1.2728225931980734,1.2074510458005572,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_2_N-50_ini-1,0.5,True,False,False,550
12,0.02711864406779661,0.013333333333333334,0.01952204644900707,0.09666666666666666,1.399465809595703,1.2728225931980734,1.2074510458005572,,,,,,,,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_2_N-50_ini-1,0.5,True,False,False,600
1,0.0,0.0,0.04040404040404041,0.16,2.0345237404680034,0.9255595500459034,0.32412176931104464,0.95,0.03166666666666667,0.04040404040404041,0.16,4.111190018484667,3.7386270874506593,3.4828052157359157,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_0_N-50_ini-1,1.0,True,False,False,50
2,0.05,0.01,0.1919191919191919,0.38,2.8214017643683955,2.560582290737678,2.3747085119458675,0.95,0.03166666666666667,0.1919191919191919,0.38,4.111190018484667,3.7386270874506593,3.4828052157359157,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_0_N-50_ini-1,1.0,True,False,False,100
3,0.05,0.006666666666666667,0.3282828282828283,0.43333333333333335,2.961583864152517,2.705854542637256,2.5604087921868683,0.95,0.03166666666666667,0.3282828282828283,0.43333333333333335,4.111190018484667,3.7386270874506593,3.4828052157359157,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_0_N-50_ini-1,1.0,True,False,False,150
4,0.15,0.015,0.47474747474747475,0.47,3.318570346253928,2.94775636872189,2.753309901380694,0.95,0.03166666666666667,0.47474747474747475,0.47,4.111190018484667,3.7386270874506593,3.4828052157359157,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_0_N-50_ini-1,1.0,True,False,False,200
5,0.35,0.028,0.5707070707070707,0.452,3.6779523948648576,3.2268000692424956,3.0056698826710635,0.95,0.03166666666666667,0.5707070707070707,0.452,4.111190018484667,3.7386270874506593,3.4828052157359157,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_0_N-50_ini-1,1.0,True,False,False,250
6,0.6,0.04,0.702020202020202,0.4633333333333333,3.944295648843352,3.490167131757702,3.2296374893881867,1.0,0.03333333333333333,0.702020202020202,0.4633333333333333,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_0_N-50_ini-1,1.0,True,False,False,300
7,0.8,0.045714285714285714,0.797979797979798,0.4514285714285714,4.08173333619701,3.6496839061589066,3.3761496187158575,1.0,0.03333333333333333,0.797979797979798,0.4514285714285714,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_0_N-50_ini-1,1.0,True,False,False,350
8,0.9,0.045,0.8888888888888888,0.44,4.111190018484667,3.7171638045856845,3.4550792978422202,1.0,0.03333333333333333,0.8888888888888888,0.44,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_0_N-50_ini-1,1.0,True,False,False,400
9,0.95,0.042222222222222223,0.9595959595959596,0.4222222222222222,4.111190018484667,3.7386270874506593,3.4828052157359157,1.0,0.03333333333333333,0.9595959595959596,0.4222222222222222,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_0_N-50_ini-1,1.0,True,False,False,450
10,1.0,0.04,0.98989898989899,0.392,4.111190018484667,3.7592052125200768,3.505652128750786,1.0,0.03333333333333333,0.98989898989899,0.392,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_0_N-50_ini-1,1.0,True,False,False,500
11,1.0,0.03636363636363636,0.9949494949494949,0.35818181818181816,4.111190018484667,3.7592052125200768,3.505652128750786,1.0,0.03333333333333333,0.9949494949494949,0.35818181818181816,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_0_N-50_ini-1,1.0,True,False,False,550
12,1.0,0.03333333333333333,1.0,0.33,4.111190018484667,3.7592052125200768,3.505652128750786,,,,,,,,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_0_N-50_ini-1,1.0,True,False,False,600
1,0.2222222222222222,0.04,0.047058823529411764,0.08,0.034928995446136625,-0.022584550001520258,-0.0550469495240982,0.7777777777777778,0.011666666666666667,0.047058823529411764,0.08,0.1507902517740348,0.1080724903533186,0.08805299914551691,50,50,ucb,1,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_1_N-50_ini-1,1.0,True,False,False,50
2,0.3333333333333333,0.03,0.12941176470588237,0.11,0.08815005026229461,0.04317473213569632,0.01825046367544748,0.8888888888888888,0.013333333333333334,0.12941176470588237,0.11,0.15293241519657616,0.11167741594734608,0.09092110682656325,50,50,ucb,1,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_1_N-50_ini-1,1.0,True,False,False,100
3,0.3333333333333333,0.02,0.2823529411764706,0.16,0.0992349690631119,0.06338356664069515,0.04350985732993002,1.0,0.015,0.2823529411764706,0.16,0.15747995415214522,0.115285461105941,0.09430408190986193,50,50,ucb,1,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_1_N-50_ini-1,1.0,True,False,False,150
4,0.5555555555555556,0.025,0.4588235294117647,0.195,0.1353559011027193,0.09574765064037563,0.07401359265007691,0.8888888888888888,0.013333333333333334,0.4588235294117647,0.195,0.15293241519657616,0.11167741594734608,0.09146035322924749,50,50,ucb,1,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_1_N-50_ini-1,1.0,True,False,False,200
5,0.7777777777777778,0.028,0.5176470588235295,0.176,0.14198351410851742,0.1023741023499289,0.0799834695588391,0.8888888888888888,0.013333333333333334,0.5176470588235295,0.176,0.15293241519657616,0.11079097759932452,0.09024595329903709,50,50,ucb,1,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_1_N-50_ini-1,1.0,True,False,False,250
6,0.7777777777777778,0.023333333333333334,0.5647058823529412,0.16,0.14201796825406934,0.10397999024842505,0.08288182065665207,1.0,0.015,0.5647058823529412,0.16,0.15747995415214522,0.115285461105941,0.09430408190986193,50,50,ucb,1,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_1_N-50_ini-1,1.0,True,False,False,300
7,0.7777777777777778,0.02,0.6235294117647059,0.15142857142857144,0.14201796825406934,0.10397999024842505,0.08362503414821715,1.0,0.015,0.6235294117647059,0.15142857142857144,0.15747995415214522,0.115285461105941,0.09430408190986193,50,50,ucb,1,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_1_N-50_ini-1,1.0,True,False,False,350
8,0.7777777777777778,0.0175,0.6705882352941176,0.1425,0.14201796825406934,0.10397999024842505,0.0840466755292557,1.0,0.015,0.6705882352941176,0.1425,0.15747995415214522,0.11632698741658187,0.09592566788320989,50,50,ucb,1,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_1_N-50_ini-1,1.0,True,False,False,400
9,0.7777777777777778,0.015555555555555555,0.7294117647058823,0.13777777777777778,0.14201796825406934,0.10397999024842505,0.08467076308962453,1.0,0.015,0.7294117647058823,0.13777777777777778,0.15747995415214522,0.11560683543274759,0.09504803659246491,50,50,ucb,1,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_1_N-50_ini-1,1.0,True,False,False,450
10,0.8888888888888888,0.016,0.8,0.136,0.15293241519657616,0.11212447367793585,0.0919591075815899,1.0,0.015,0.8,0.136,0.15747995415214522,0.11632698741658187,0.09592566788320989,50,50,ucb,1,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_1_N-50_ini-1,1.0,True,False,False,500
11,0.8888888888888888,0.014545454545454545,0.8352941176470589,0.1290909090909091,0.15293241519657616,0.11212447367793585,0.0921967569578585,1.0,0.015,0.8352941176470589,0.1290909090909091,0.15747995415214522,0.11632698741658187,0.09592566788320989,50,50,ucb,1,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_1_N-50_ini-1,1.0,True,False,False,550
12,1.0,0.015,0.8941176470588236,0.12666666666666668,0.15747995415214522,0.11632698741658187,0.09592566788320989,,,,,,,,50,50,ucb,1,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_1_N-50_ini-1,1.0,True,False,False,600
1,0.3333333333333333,0.03,0.10588235294117647,0.09,0.07977329576303163,0.03138042836946303,0.0018908205811598287,0.7777777777777778,0.011666666666666667,0.10588235294117647,0.09,0.1512589194322073,0.10959293131136996,0.08985300123329815,100,100,greedy,1,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_1_N-100_ini-1,0.0,True,False,False,100
